0.11525746,-0.98721886,-0.23922734,-0.17134559,0.48975095,-0.21781388
0.11563894,-0.98729956,-0.24205208,-0.17179833,0.48949605,-0.21881229
-0.039933857,-1.0520787,-0.10422137,-0.025376536,0.5362283,-0.10357598
-0.065544106,-1.0628941,0.08797988,0.015289598,0.55029595,0.057858657
-0.0067441612,-1.0208795,0.2996142,-0.033503465,0.5180666,0.24253765
0.051810946,-0.9828631,0.3685287,-0.083205335,0.49346554,0.30554512
0.14963137,-0.91403615,0.46008483,-0.17818028,0.43678445,0.39141023
0.32283553,-0.78965724,0.51591843,-0.34995687,0.3312059,0.46042246
0.39137596,-0.8320531,0.35159427,-0.4018235,0.38015035,0.3949184
0.55114895,-0.71518284,0.26957524,-0.6542976,0.22648636,0.32833275
0.5874828,-0.6934221,0.20301616,-0.7119706,0.19629817,0.25886768
0.6167028,-0.68117815,0.07247613,-0.7561821,0.18014614,0.11289603
0.60799116,-0.6904927,0.021876227,-0.75177014,0.1883573,0.040456522
0.56734574,-0.72971445,-0.07654446,-0.69897896,0.23463683,-0.082918935
0.4698277,-0.81531703,-0.14636502,-0.56345946,0.33398503,-0.18498139
0.35309324,-0.9041345,-0.13808608,-0.38833332,0.44709873,-0.19586879
0.24774303,-0.9745157,-0.032412957,-0.23006079,0.53729206,-0.09269441
0.2148543,-0.9901877,0.10375369,-0.16654293,0.56295776,0.06538079
0.2464262,-0.955793,0.22429624,-0.19501966,0.5317641,0.22195092
0.27664393,-0.9291668,0.27671066,-0.2328395,0.50193,0.28455573
0.3637715,-0.8539729,0.34884194,-0.36063796,0.40943787,0.38172954
0.4073604,-0.8206673,0.34865078,-0.41742203,0.3664721,0.396152
-0.4857894,0.30519688,0.9110742,0.15359043,-0.15616216,0.40034398
0.045394577,0.677244,0.6616932,-0.12505439,-0.32516637,0.3487727
0.2120515,0.78361166,0.38399664,-0.2237669,-0.37736684,0.2541781
0.2832385,0.80740875,-0.09762033,-0.282953,-0.40160108,0.06521814
0.13364936,0.6788916,-0.545562,-0.23103152,-0.36009127,-0.12806669
-0.1289556,0.46310478,-0.8090936,-0.108986646,-0.27364528,-0.26104212
-0.5742955,0.10208632,-0.8631167,0.109835744,-0.12233869,-0.32766125
-1.0753429,-0.10952752,-0.39996967,0.36140797,-0.022502393,-0.17938983
-1.1755506,-0.15395345,0.043453965,0.43454453,0.0042981342,-0.009381866
-1.0268089,-0.07778964,0.5610544,0.39226988,-0.015230401,0.21378665
-0.6961613,0.114125304,0.8706822,0.25863203,-0.0757376,0.3651296
-0.4824905,0.28274402,0.9218181,0.15379138,-0.1461248,0.40582824
-0.35964206,0.79246897,0.5239113,0.09351948,-0.32325768,0.21088372
-0.20579775,0.8987027,0.31464854,0.0297808,-0.3625664,0.15844801
-0.12698,0.9340979,-0.02897012,-0.010612799,-0.38263348,0.06401438
-0.14019755,0.9131116,-0.18858111,-0.0132917315,-0.37942815,0.016410137
-0.19741552,0.8548619,-0.3608037,0.0013205335,-0.36553377,-0.041156795
-0.3747848,0.70116806,-0.56683075,0.05651787,-0.3238933,-0.11755946
-0.7614858,0.41072845,-0.62361205,0.19382884,-0.23428382,-0.15647894
-1.0529478,0.27002093,-0.326926,0.2916272,-0.19165336,-0.08502615
-1.1312904,0.25157452,0.08626864,0.32908112,-0.18198557,0.03331039
-0.9528452,0.3632314,0.50494266,0.28676623,-0.20590453,0.16460586
-0.80552274,0.45745617,0.62242943,0.2549557,-0.21777011,0.20535515
-0.33260947,0.81138945,0.49983087,0.081039995,-0.3298309,0.2051494
-0.77444595,0.6911821,0.32997584,0.23901232,-0.26447842,0.049628794
-0.62349087,0.80637044,0.2710824,0.22784638,-0.27713066,0.06776269
-0.5124879,0.88174427,0.1066947,0.20104161,-0.2961696,0.07315573
-0.49438068,0.8816813,-0.094532125,0.17768957,-0.31062406,0.06399893
-0.5747599,0.80658424,-0.26635855,0.16866452,-0.31627196,0.03994294
-0.70746434,0.696974,-0.3493884,0.17334345,-0.31122455,0.015258131
-0.919412,0.54443234,-0.26135084,0.1906528,-0.2979712,-0.003919467
-0.9970581,0.51931334,-0.0012826266,0.20224477,-0.290856,0.0036832
-0.9364607,0.5681051,0.22078578,0.22139573,-0.27951205,0.024962127
-0.81964976,0.65385723,0.316281,0.24807465,-0.2619632,0.043080527
-0.7869195,0.6803536,0.32456714,0.24797706,-0.26197228,0.0498704
-0.7888986,0.6789757,0.3284851,0.24734776,-0.26188317,0.04963358
